site_no,Year,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE
USGS-395614084020301,2001,NA,999,Other rocks,999
USGS-395901075271801,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-400052074191201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-400111090312502,2001,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-400204074145401,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-400346074081701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-400527101493201,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-400537075490901,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-400623089361201,2001,NA,999,Other rocks,999
USGS-400642083441601,2001,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-400707101231801,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-400724075514701,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-400730101460001,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-400833075470401,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-400850075421901,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-401021074030601,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401229074290001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401233074320401,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401253101420201,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-401335074042701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401508074193501,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401531074172801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401539101365101,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-401619074462401,2001,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-401732074022101,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401754090032001,2001,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-401809074371701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-401931101364801,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-402018074540301,2001,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-402323074280901,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-402412074073001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-402431075020801,2001,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-402623074154701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-402813101432101,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-402830101443001,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403004111575901,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403026111565701,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403116089251401,2001,NA,999,Other rocks,999
USGS-403143088054701,2001,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-403206101294501,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403300101525201,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403356111514101,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403404089390701,2001,NA,999,Other rocks,999
USGS-403426073583201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403431073581101,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403432089380901,2001,NA,999,Other rocks,999
USGS-403436101502301,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403451111494101,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403454112012501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403520073575501,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403520073575701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403523111514801,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403524111512901,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403524111572201,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403532112015501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403552101402201,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403607111492001,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403623111541401,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403627111495701,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403628111514301,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403647111504501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403659094285301,2001,NA,999,Other rocks,999
USGS-403712074001608,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403719073573301,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403719075091801,2001,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611
USGS-403723101465201,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403731111505801,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403732073573701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403737089195401,2001,NA,999,Other rocks,999
USGS-403743111544000,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403744111494601,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403745091174701,2001,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-403750111485501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403806074021901,2001,NA,NA,NA,NA
USGS-403817112012101,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403827073535202,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403841101502901,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403902073552802,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403906095015001,2001,NA,999,Other rocks,999
USGS-403907111500501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403913111542701,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403920111523301,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-403921073545001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403939073472801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403939073472802,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403939073542902,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403941073574301,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403948102003101,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-403949073532109,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403952073513701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-403956111550601,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404007111585801,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404011101544101,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-404014111551001,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404014112023301,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404026073472102,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404039073555001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404039073555002,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404045101411101,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-404046073395601,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404059111500401,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404119073463602,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404124073420902,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404124111551101,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404138073535101,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404138073535102,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404149073383201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404158073565801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404221073164905,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404225111541501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404238073420501,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404239073492801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404239073492901,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404239073493001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404241112021901,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404247111511501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404249112030501,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404254073520001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404257073493701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404314111553601,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404319073184701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404320073305602,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404325073563509,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404327095284801,2001,NA,999,Other rocks,999
USGS-404340101593601,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-404400073043801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404402073194002,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404411073491601,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404415073465701,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404417090541502,2001,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-404418089011802,2001,NA,999,Other rocks,999
USGS-404440101330701,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-404442073240503,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404459073422401,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404503073501901,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404503073502001,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404504073501801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404506111523301,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404511073485201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404515073423103,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404519073443801,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404521072561201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404532111504401,2001,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101
USGS-404539073465301,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404541073452601,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404541073452602,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404617073483201,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404617101410801,2001,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-404624073483501,2001,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
