"huc8","combined"
"12110208","c(""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"", ""Coastal lowlands aquifer system"")"
"13010005","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"")"
"13010003","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13010004","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13010001","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13010002","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13020102","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Rio Grande aquifer system"")"
"13020201","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13020202","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13020203","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13020204","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"")"
"13020205","Colorado Plateaus aquifers"
"13020206","c(""Colorado Plateaus aquifers"", ""Other rocks"", ""Other rocks"")"
"13020207","c(""Colorado Plateaus aquifers"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"")"
"13020208","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13020209","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13020210","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13020101","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13020211","c(""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"")"
"13030102","c(""Other rocks"", ""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13030103","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13030202","c(""Other rocks"", ""Rio Grande aquifer system"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13030101","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13030201","c(""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13040212","Edwards-Trinity aquifer system"
"13040205","Other rocks"
"13040206","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13040207","Other rocks"
"13040208","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13040209","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13040210","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13040211","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13040301","Edwards-Trinity aquifer system"
"13040302","Edwards-Trinity aquifer system"
"13040303","Edwards-Trinity aquifer system"
"13040203","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13040204","Other rocks"
"13040202","c(""Other rocks"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"")"
"13040100","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13040201","c(""Other rocks"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"")"
"13050001","Other rocks"
"13050002","Other rocks"
"13050003","c(""Other rocks"", ""Rio Grande aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"13050004","c(""Other rocks"", ""Rio Grande aquifer system"", ""Rio Grande aquifer system"", ""Other rocks"")"
"13060002","Other rocks"
"13060003","c(""Other rocks"", ""High Plains aquifer"", ""Other rocks"", ""Roswell Basin aquifer system"")"
"13060004","c(""Other rocks"", ""High Plains aquifer"", ""Other rocks"")"
"13060005","c(""Other rocks"", ""Roswell Basin aquifer system"")"
"13060006","Other rocks"
"13060007","c(""Other rocks"", ""High Plains aquifer"", ""Roswell Basin aquifer system"")"
"13060010","c(""Other rocks"", ""Roswell Basin aquifer system"")"
"13060011","c(""Other rocks"", ""High Plains aquifer"", ""Roswell Basin aquifer system"", ""Pecos River Basin alluvial aquifer"", ""Rio Grande aquifer system"")"
"13060001","c(""Other rocks"", ""High Plains aquifer"")"
"13060008","c(""Other rocks"", ""Roswell Basin aquifer system"")"
"13060009","c(""Other rocks"", ""Roswell Basin aquifer system"")"
"13070002","c(""Other rocks"", ""Rio Grande aquifer system"")"
"13070003","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070005","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070006","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070008","c(""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070009","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070010","Edwards-Trinity aquifer system"
"13070011","Edwards-Trinity aquifer system"
"13070004","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070012","Edwards-Trinity aquifer system"
"13070001","c(""Other rocks"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"")"
"13070007","c(""Other rocks"", ""High Plains aquifer"", ""Pecos River Basin alluvial aquifer"", ""Edwards-Trinity aquifer system"", ""Other rocks"", ""Other rocks"")"
"13080001","c(""Other rocks"", ""Edwards-Trinity aquifer system"")"
"13080002","c(""Other rocks"", ""Texas coastal uplands aquifer system"")"
"13080003","c(""Texas coastal uplands aquifer system"", ""Coastal lowlands aquifer system"", ""Other rocks"")"
"13090002","Coastal lowlands aquifer system"
"13090001","c(""Texas coastal uplands aquifer system"", ""Texas coastal uplands aquifer system"", ""Coastal lowlands aquifer system"", ""Other rocks"")"
"13100000","NA"
"13110000","NA"
"13120000","Coastal lowlands aquifer system"
"14010003","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14010002","Other rocks"
"14010004","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14010005","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14010001","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14020006","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14020001","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14020002","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14020003","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14020004","Colorado Plateaus aquifers"
"14020005","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14030003","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14030002","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14030005","Colorado Plateaus aquifers"
"14030004","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14030001","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14040106","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14040101","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14040102","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14040103","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14040104","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Upper Tertiary aquifers"")"
"14040108","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Other rocks"")"
"14040105","c(""Colorado Plateaus aquifers"", ""Other rocks"", ""Other rocks"")"
"14040200","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Upper Tertiary aquifers"", ""Paleozoic aquifers"", ""Upper Cretaceous aquifers"", ""Lower Cretaceous aquifers"", ""Paleozoic aquifers"")"
"14040109","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Other rocks"")"
"14040107","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14050002","c(""Other rocks"", ""Colorado Plateaus aquifers"", ""Other rocks"", ""Other rocks"")"
"14050005","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14050006","Colorado Plateaus aquifers"
"14050003","c(""Other rocks"", ""Other rocks"", ""Colorado Plateaus aquifers"", ""Upper Tertiary aquifers"", ""Other rocks"", ""Other rocks"")"
"14050004","c(""Colorado Plateaus aquifers"", ""Upper Tertiary aquifers"", ""Other rocks"", ""Other rocks"")"
"14050001","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14050007","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14060003","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14060004","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14060005","Colorado Plateaus aquifers"
"14060008","Colorado Plateaus aquifers"
"14060010","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14060006","Colorado Plateaus aquifers"
"14060007","Colorado Plateaus aquifers"
"14060009","Colorado Plateaus aquifers"
"14070002","Colorado Plateaus aquifers"
"14070003","Colorado Plateaus aquifers"
"14070005","Colorado Plateaus aquifers"
"14070004","Colorado Plateaus aquifers"
"14070006","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14070007","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"14070001","Colorado Plateaus aquifers"
"14080106","Colorado Plateaus aquifers"
"14080104","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14080204","Colorado Plateaus aquifers"
"14080201","Colorado Plateaus aquifers"
"14080103","Colorado Plateaus aquifers"
"14080203","Colorado Plateaus aquifers"
"14080102","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14080202","Colorado Plateaus aquifers"
"14080101","c(""Other rocks"", ""Colorado Plateaus aquifers"")"
"14080105","Colorado Plateaus aquifers"
"14080205","Colorado Plateaus aquifers"
"14080107","Colorado Plateaus aquifers"
"15010011","c(""Basin and Range basin-fill aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range basin-fill aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", 
""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range basin-fill aquifers"", ""Basin and Range carbonate-rock aquifers"", 
""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"15010006","c(""Other rocks"", ""Basin and Range basin-fill aquifers"")"
"15010013","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"15010002","Other rocks"
"15010004","Other rocks"
"15010007","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15010009","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15010014","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15010015","c(""Basin and Range basin-fill aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", 
""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range basin-fill aquifers"")"
"15010010","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"15010001","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15010005","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15010003","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15010008","c(""Colorado Plateaus aquifers"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"")"
"15010012","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers""
)"
"15020003","Colorado Plateaus aquifers"
"15020004","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020006","Colorado Plateaus aquifers"
"15020001","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020002","Colorado Plateaus aquifers"
"15020005","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020007","Colorado Plateaus aquifers"
"15020008","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020009","Colorado Plateaus aquifers"
"15020010","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020011","Colorado Plateaus aquifers"
"15020012","Colorado Plateaus aquifers"
"15020013","Colorado Plateaus aquifers"
"15020014","Colorado Plateaus aquifers"
"15020016","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020017","Colorado Plateaus aquifers"
"15020015","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15020018","c(""Colorado Plateaus aquifers"", ""Other rocks"")"
"15030102","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15030103","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15030201","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range carbonate-rock aquifers"", ""Basin and Range basin-fill aquifers"")"
"15030202","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Basin and Range basin-fill aquifers"")"
"15030203","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Basin and Range basin-fill aquifers"")"
"15030101","c(""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"15030105","c(""Other rocks"", ""Basin and Range basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
