"huc10","combined"
"0204030403","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"0204030404","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"0204010401","Other rocks"
"0204010203","Other rocks"
"0204010204","Other rocks"
"0204010205","Other rocks"
"0204030405","Northern Atlantic Coastal Plain aquifer system"
"0204020309","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0204020203","c(""Early Mesozoic basin aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0204010505","c(""New York and New England carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0204010102","Other rocks"
"0204010301","c(""Other rocks"", ""Valley and Ridge aquifers"")"
"0204010103","Other rocks"
"0204020302","Valley and Ridge aquifers"
"0204020508","Northern Atlantic Coastal Plain aquifer system"
"0204010602","c(""Other rocks"", ""Valley and Ridge aquifers"")"
"0204010101","Other rocks"
"0204010509","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0205010402","Other rocks"
"0205030611","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030601","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030612","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205010307","Other rocks"
"0205020103","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0205010102","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"")"
"0205010103","Other rocks"
"0205010302","Other rocks"
"0205030607","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030613","Piedmont and Blue Ridge crystalline-rock aquifers"
"0205030615","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030617","c(""Early Mesozoic basin aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0205010408","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205010409","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205010506","Other rocks"
"0205020402","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205010404","Other rocks"
"0205010702","c(""Other rocks"", ""Valley and Ridge aquifers"")"
"0205010605","Other rocks"
"0205010614","c(""Other rocks"", ""Valley and Ridge aquifers"")"
"0205010703","c(""Other rocks"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205010710","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205020104","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0205020107","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205020610","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205020302","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205020304","c(""Other rocks"", ""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020606","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020612","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205030110","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030510","c(""Valley and Ridge aquifers"", ""Early Mesozoic basin aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030101","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030109","Valley and Ridge aquifers"
"0205030201","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030205","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205010202","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"")"
"0205010204","Other rocks"
"0205010206","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"")"
"0205010207","Other rocks"
"0205010208","Other rocks"
"0205010301","Other rocks"
"0205010303","Other rocks"
"0205010304","Other rocks"
"0205010305","Other rocks"
"0205010306","Other rocks"
"0205010401","Other rocks"
"0205010403","Other rocks"
"0205010501","Other rocks"
"0205010502","Other rocks"
"0205010503","Other rocks"
"0205010504","Other rocks"
"0205010505","Other rocks"
"0205010105","Other rocks"
"0205010107","Other rocks"
"0205010108","Other rocks"
"0205010110","Other rocks"
"0205030616","Piedmont and Blue Ridge crystalline-rock aquifers"
"0205020205","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205020301","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205010406","c(""Other rocks"", ""Mississippian aquifers"")"
"0205010407","Other rocks"
"0205010601","c(""Other rocks"", ""Mississippian aquifers"")"
"0205010405","Other rocks"
"0205030403","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030404","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030405","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"")"
"0205030406","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030407","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"")"
"0205030408","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205030409","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205010609","c(""Other rocks"", ""Mississippian aquifers"")"
"0205030503","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030504","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030505","c(""Valley and Ridge aquifers"", ""Early Mesozoic basin aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030506","Valley and Ridge aquifers"
"0205020303","c(""Other rocks"", ""Mississippian aquifers"")"
"0205020401","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020403","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020404","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020501","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205020502","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205020503","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205020504","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205020505","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"0205020506","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020601","c(""Other rocks"", ""Valley and Ridge aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205020602","c(""Other rocks"", ""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205020603","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"0205020604","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0205020605","c(""Other rocks"", ""Valley and Ridge aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205020607","Valley and Ridge aquifers"
"0205020608","c(""Valley and Ridge aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205020609","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205020611","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205030604","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0205030605","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0205030606","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030608","c(""Early Mesozoic basin aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"")"
"0205030609","c(""Early Mesozoic basin aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"0205030103","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"")"
"0205030102","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030104","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030105","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030106","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030108","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"0205030202","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205030203","c(""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"0205030204","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
